,region,date,n
0,Auvergne-Rhône-Alpes,2016-01-03,27
1,Auvergne-Rhône-Alpes,2016-01-10,174
2,Auvergne-Rhône-Alpes,2016-01-17,135
3,Auvergne-Rhône-Alpes,2016-01-24,145
4,Auvergne-Rhône-Alpes,2016-01-31,156
5,Auvergne-Rhône-Alpes,2016-02-07,152
6,Auvergne-Rhône-Alpes,2016-02-14,175
7,Auvergne-Rhône-Alpes,2016-02-21,169
8,Auvergne-Rhône-Alpes,2016-02-28,153
9,Auvergne-Rhône-Alpes,2016-03-06,167
10,Auvergne-Rhône-Alpes,2016-03-13,141
11,Auvergne-Rhône-Alpes,2016-03-20,152
12,Auvergne-Rhône-Alpes,2016-03-27,161
13,Auvergne-Rhône-Alpes,2016-04-03,117
14,Auvergne-Rhône-Alpes,2016-04-10,135
15,Auvergne-Rhône-Alpes,2016-04-17,170
16,Auvergne-Rhône-Alpes,2016-04-24,154
17,Auvergne-Rhône-Alpes,2016-05-01,136
18,Auvergne-Rhône-Alpes,2016-05-08,170
19,Auvergne-Rhône-Alpes,2016-05-15,154
20,Auvergne-Rhône-Alpes,2016-05-22,134
21,Auvergne-Rhône-Alpes,2016-05-29,150
22,Auvergne-Rhône-Alpes,2016-06-05,110
23,Auvergne-Rhône-Alpes,2016-06-12,129
24,Auvergne-Rhône-Alpes,2016-06-19,150
25,Auvergne-Rhône-Alpes,2016-06-26,190
26,Auvergne-Rhône-Alpes,2016-07-03,159
27,Auvergne-Rhône-Alpes,2016-07-10,212
28,Auvergne-Rhône-Alpes,2016-07-17,168
29,Auvergne-Rhône-Alpes,2016-07-24,158
30,Auvergne-Rhône-Alpes,2016-07-31,184
31,Auvergne-Rhône-Alpes,2016-08-07,161
32,Auvergne-Rhône-Alpes,2016-08-14,150
33,Auvergne-Rhône-Alpes,2016-08-21,181
34,Auvergne-Rhône-Alpes,2016-08-28,156
35,Auvergne-Rhône-Alpes,2016-09-04,129
36,Auvergne-Rhône-Alpes,2016-09-11,163
37,Auvergne-Rhône-Alpes,2016-09-18,149
38,Auvergne-Rhône-Alpes,2016-09-25,188
39,Auvergne-Rhône-Alpes,2016-10-02,167
40,Auvergne-Rhône-Alpes,2016-10-09,185
41,Auvergne-Rhône-Alpes,2016-10-16,159
42,Auvergne-Rhône-Alpes,2016-10-23,181
43,Auvergne-Rhône-Alpes,2016-10-30,154
44,Auvergne-Rhône-Alpes,2016-11-06,112
45,Auvergne-Rhône-Alpes,2016-11-13,139
46,Auvergne-Rhône-Alpes,2016-11-20,179
47,Auvergne-Rhône-Alpes,2016-11-27,149
48,Auvergne-Rhône-Alpes,2016-12-04,178
49,Auvergne-Rhône-Alpes,2016-12-11,152
50,Auvergne-Rhône-Alpes,2016-12-18,155
51,Auvergne-Rhône-Alpes,2016-12-25,131
52,Auvergne-Rhône-Alpes,2017-01-01,176
53,Auvergne-Rhône-Alpes,2017-01-08,164
54,Auvergne-Rhône-Alpes,2017-01-15,163
55,Auvergne-Rhône-Alpes,2017-01-22,152
56,Auvergne-Rhône-Alpes,2017-01-29,169
57,Auvergne-Rhône-Alpes,2017-02-05,187
58,Auvergne-Rhône-Alpes,2017-02-12,195
59,Auvergne-Rhône-Alpes,2017-02-19,212
60,Auvergne-Rhône-Alpes,2017-02-26,185
61,Auvergne-Rhône-Alpes,2017-03-05,125
62,Auvergne-Rhône-Alpes,2017-03-12,189
63,Auvergne-Rhône-Alpes,2017-03-19,167
64,Auvergne-Rhône-Alpes,2017-03-26,203
65,Auvergne-Rhône-Alpes,2017-04-02,157
66,Auvergne-Rhône-Alpes,2017-04-09,178
67,Auvergne-Rhône-Alpes,2017-04-16,208
68,Auvergne-Rhône-Alpes,2017-04-23,172
69,Auvergne-Rhône-Alpes,2017-04-30,166
70,Auvergne-Rhône-Alpes,2017-05-07,109
71,Auvergne-Rhône-Alpes,2017-05-14,141
72,Auvergne-Rhône-Alpes,2017-05-21,194
73,Auvergne-Rhône-Alpes,2017-05-28,137
74,Auvergne-Rhône-Alpes,2017-06-04,171
75,Auvergne-Rhône-Alpes,2017-06-11,165
76,Auvergne-Rhône-Alpes,2017-06-18,156
77,Auvergne-Rhône-Alpes,2017-06-25,173
78,Auvergne-Rhône-Alpes,2017-07-02,153
79,Auvergne-Rhône-Alpes,2017-07-09,195
80,Auvergne-Rhône-Alpes,2017-07-16,148
81,Auvergne-Rhône-Alpes,2017-07-23,155
82,Auvergne-Rhône-Alpes,2017-07-30,144
83,Auvergne-Rhône-Alpes,2017-08-06,140
84,Auvergne-Rhône-Alpes,2017-08-13,117
85,Auvergne-Rhône-Alpes,2017-08-20,127
86,Auvergne-Rhône-Alpes,2017-08-27,149
87,Auvergne-Rhône-Alpes,2017-09-03,144
88,Auvergne-Rhône-Alpes,2017-09-10,143
89,Auvergne-Rhône-Alpes,2017-09-17,131
90,Auvergne-Rhône-Alpes,2017-09-24,158
91,Auvergne-Rhône-Alpes,2017-10-01,133
92,Auvergne-Rhône-Alpes,2017-10-08,150
93,Auvergne-Rhône-Alpes,2017-10-15,136
94,Auvergne-Rhône-Alpes,2017-10-22,173
95,Auvergne-Rhône-Alpes,2017-10-29,147
96,Auvergne-Rhône-Alpes,2017-11-05,115
97,Auvergne-Rhône-Alpes,2017-11-12,156
98,Auvergne-Rhône-Alpes,2017-11-19,151
99,Auvergne-Rhône-Alpes,2017-11-26,132
100,Auvergne-Rhône-Alpes,2017-12-03,168
101,Auvergne-Rhône-Alpes,2017-12-10,128
102,Auvergne-Rhône-Alpes,2017-12-17,137
103,Auvergne-Rhône-Alpes,2017-12-24,131
104,Auvergne-Rhône-Alpes,2017-12-31,131
105,Auvergne-Rhône-Alpes,2018-01-07,162
106,Auvergne-Rhône-Alpes,2018-01-14,172
107,Auvergne-Rhône-Alpes,2018-01-21,157
108,Auvergne-Rhône-Alpes,2018-01-28,126
109,Auvergne-Rhône-Alpes,2018-02-04,166
110,Auvergne-Rhône-Alpes,2018-02-11,132
111,Auvergne-Rhône-Alpes,2018-02-18,134
112,Auvergne-Rhône-Alpes,2018-02-25,161
113,Auvergne-Rhône-Alpes,2018-03-04,160
114,Auvergne-Rhône-Alpes,2018-03-11,131
115,Auvergne-Rhône-Alpes,2018-03-18,132
116,Auvergne-Rhône-Alpes,2018-03-25,120
117,Auvergne-Rhône-Alpes,2018-04-01,138
118,Auvergne-Rhône-Alpes,2018-04-08,92
119,Auvergne-Rhône-Alpes,2018-04-15,63
120,Auvergne-Rhône-Alpes,2018-04-22,96
121,Auvergne-Rhône-Alpes,2018-04-29,78
122,Auvergne-Rhône-Alpes,2018-05-06,76
123,Auvergne-Rhône-Alpes,2018-05-13,63
124,Auvergne-Rhône-Alpes,2018-05-20,100
125,Auvergne-Rhône-Alpes,2018-05-27,110
126,Auvergne-Rhône-Alpes,2018-06-03,82
127,Auvergne-Rhône-Alpes,2018-06-10,98
128,Auvergne-Rhône-Alpes,2018-06-17,89
129,Auvergne-Rhône-Alpes,2018-06-24,142
130,Auvergne-Rhône-Alpes,2018-07-01,91
131,Auvergne-Rhône-Alpes,2018-07-08,101
132,Auvergne-Rhône-Alpes,2018-07-15,115
133,Auvergne-Rhône-Alpes,2018-07-22,127
134,Auvergne-Rhône-Alpes,2018-07-29,115
135,Auvergne-Rhône-Alpes,2018-08-05,108
136,Auvergne-Rhône-Alpes,2018-08-12,105
137,Auvergne-Rhône-Alpes,2018-08-19,99
138,Auvergne-Rhône-Alpes,2018-08-26,139
139,Auvergne-Rhône-Alpes,2018-09-02,134
140,Auvergne-Rhône-Alpes,2018-09-09,109
141,Auvergne-Rhône-Alpes,2018-09-16,153
142,Auvergne-Rhône-Alpes,2018-09-23,133
143,Auvergne-Rhône-Alpes,2018-09-30,100
144,Auvergne-Rhône-Alpes,2018-10-07,142
145,Auvergne-Rhône-Alpes,2018-10-14,141
146,Auvergne-Rhône-Alpes,2018-10-21,136
147,Auvergne-Rhône-Alpes,2018-10-28,138
148,Auvergne-Rhône-Alpes,2018-11-04,122
149,Auvergne-Rhône-Alpes,2018-11-11,110
150,Auvergne-Rhône-Alpes,2018-11-18,120
151,Auvergne-Rhône-Alpes,2018-11-25,127
152,Auvergne-Rhône-Alpes,2018-12-02,156
153,Auvergne-Rhône-Alpes,2018-12-09,130
154,Auvergne-Rhône-Alpes,2018-12-16,119
155,Auvergne-Rhône-Alpes,2018-12-23,143
156,Auvergne-Rhône-Alpes,2018-12-30,124
157,Auvergne-Rhône-Alpes,2019-01-06,128
158,Auvergne-Rhône-Alpes,2019-01-13,139
159,Auvergne-Rhône-Alpes,2019-01-20,159
160,Auvergne-Rhône-Alpes,2019-01-27,130
161,Auvergne-Rhône-Alpes,2019-02-03,153
162,Auvergne-Rhône-Alpes,2019-02-10,156
163,Auvergne-Rhône-Alpes,2019-02-17,146
164,Auvergne-Rhône-Alpes,2019-02-24,146
165,Auvergne-Rhône-Alpes,2019-03-03,119
166,Auvergne-Rhône-Alpes,2019-03-10,177
167,Auvergne-Rhône-Alpes,2019-03-17,171
168,Auvergne-Rhône-Alpes,2019-03-24,129
169,Auvergne-Rhône-Alpes,2019-03-31,149
170,Auvergne-Rhône-Alpes,2019-04-07,147
171,Auvergne-Rhône-Alpes,2019-04-14,182
172,Auvergne-Rhône-Alpes,2019-04-21,126
173,Auvergne-Rhône-Alpes,2019-04-28,90
174,Auvergne-Rhône-Alpes,2019-05-05,108
175,Auvergne-Rhône-Alpes,2019-05-12,74
176,Auvergne-Rhône-Alpes,2019-05-19,165
177,Auvergne-Rhône-Alpes,2019-05-26,137
178,Auvergne-Rhône-Alpes,2019-06-02,109
179,Auvergne-Rhône-Alpes,2019-06-09,130
180,Auvergne-Rhône-Alpes,2019-06-16,121
181,Auvergne-Rhône-Alpes,2019-06-23,152
182,Auvergne-Rhône-Alpes,2019-06-30,126
183,Auvergne-Rhône-Alpes,2019-07-07,96
184,Auvergne-Rhône-Alpes,2019-07-14,140
185,Auvergne-Rhône-Alpes,2019-07-21,153
186,Auvergne-Rhône-Alpes,2019-07-28,122
187,Auvergne-Rhône-Alpes,2019-08-04,140
188,Auvergne-Rhône-Alpes,2019-08-11,118
189,Auvergne-Rhône-Alpes,2019-08-18,95
190,Auvergne-Rhône-Alpes,2019-08-25,122
191,Auvergne-Rhône-Alpes,2019-09-01,131
192,Auvergne-Rhône-Alpes,2019-09-08,131
193,Auvergne-Rhône-Alpes,2019-09-15,147
194,Auvergne-Rhône-Alpes,2019-09-22,162
195,Auvergne-Rhône-Alpes,2019-09-29,130
196,Auvergne-Rhône-Alpes,2019-10-06,152
197,Auvergne-Rhône-Alpes,2019-10-13,122
198,Auvergne-Rhône-Alpes,2019-10-20,114
199,Auvergne-Rhône-Alpes,2019-10-27,121
200,Auvergne-Rhône-Alpes,2019-11-03,93
201,Auvergne-Rhône-Alpes,2019-11-10,136
202,Auvergne-Rhône-Alpes,2019-11-17,125
203,Auvergne-Rhône-Alpes,2019-11-24,106
204,Auvergne-Rhône-Alpes,2019-12-01,143
205,Auvergne-Rhône-Alpes,2019-12-08,108
206,Auvergne-Rhône-Alpes,2019-12-15,54
207,Auvergne-Rhône-Alpes,2019-12-22,69
208,Auvergne-Rhône-Alpes,2019-12-29,110
209,Auvergne-Rhône-Alpes,2020-01-05,41
210,Auvergne-Rhône-Alpes,2020-01-12,107
211,Auvergne-Rhône-Alpes,2020-01-19,104
212,Auvergne-Rhône-Alpes,2020-01-26,129
213,Auvergne-Rhône-Alpes,2020-02-02,156
214,Auvergne-Rhône-Alpes,2020-02-09,162
215,Auvergne-Rhône-Alpes,2020-02-16,163
216,Auvergne-Rhône-Alpes,2020-02-23,182
217,Auvergne-Rhône-Alpes,2020-03-01,136
218,Auvergne-Rhône-Alpes,2020-03-08,164
219,Auvergne-Rhône-Alpes,2020-03-15,132
220,Auvergne-Rhône-Alpes,2020-03-22,18
221,Auvergne-Rhône-Alpes,2020-03-29,5
222,Auvergne-Rhône-Alpes,2020-04-05,0
223,Auvergne-Rhône-Alpes,2020-04-12,0
224,Auvergne-Rhône-Alpes,2020-04-19,1
225,Auvergne-Rhône-Alpes,2020-04-26,1
226,Auvergne-Rhône-Alpes,2020-05-03,1
227,Auvergne-Rhône-Alpes,2020-05-10,0
228,Auvergne-Rhône-Alpes,2020-05-17,13
229,Auvergne-Rhône-Alpes,2020-05-24,15
230,Auvergne-Rhône-Alpes,2020-05-31,32
231,Auvergne-Rhône-Alpes,2020-06-07,44
232,Auvergne-Rhône-Alpes,2020-06-14,50
233,Auvergne-Rhône-Alpes,2020-06-21,86
234,Auvergne-Rhône-Alpes,2020-06-28,85
235,Auvergne-Rhône-Alpes,2020-07-05,78
236,Auvergne-Rhône-Alpes,2020-07-12,76
237,Auvergne-Rhône-Alpes,2020-07-19,77
238,Auvergne-Rhône-Alpes,2020-07-26,97
239,Auvergne-Rhône-Alpes,2020-08-02,65
240,Auvergne-Rhône-Alpes,2020-08-09,93
241,Auvergne-Rhône-Alpes,2020-08-16,81
242,Auvergne-Rhône-Alpes,2020-08-23,86
243,Auvergne-Rhône-Alpes,2020-08-30,91
244,Auvergne-Rhône-Alpes,2020-09-06,93
245,Auvergne-Rhône-Alpes,2020-09-13,90
246,Auvergne-Rhône-Alpes,2020-09-20,96
247,Auvergne-Rhône-Alpes,2020-09-27,85
248,Auvergne-Rhône-Alpes,2020-10-04,67
249,Auvergne-Rhône-Alpes,2020-10-11,75
250,Auvergne-Rhône-Alpes,2020-10-18,78
251,Auvergne-Rhône-Alpes,2020-10-25,72
252,Auvergne-Rhône-Alpes,2020-11-01,56
253,Auvergne-Rhône-Alpes,2020-11-08,49
254,Auvergne-Rhône-Alpes,2020-11-15,24
255,Auvergne-Rhône-Alpes,2020-11-22,60
256,Auvergne-Rhône-Alpes,2020-11-29,44
257,Auvergne-Rhône-Alpes,2020-12-06,62
258,Auvergne-Rhône-Alpes,2020-12-13,43
259,Auvergne-Rhône-Alpes,2020-12-20,78
260,Auvergne-Rhône-Alpes,2020-12-27,82
261,Auvergne-Rhône-Alpes,2021-01-03,57
262,Auvergne-Rhône-Alpes,2021-01-10,71
263,Auvergne-Rhône-Alpes,2021-01-17,82
264,Auvergne-Rhône-Alpes,2021-01-24,56
265,Auvergne-Rhône-Alpes,2021-01-31,53
266,Auvergne-Rhône-Alpes,2021-02-07,63
267,Auvergne-Rhône-Alpes,2021-02-14,75
268,Auvergne-Rhône-Alpes,2021-02-21,78
269,Auvergne-Rhône-Alpes,2021-02-28,73
270,Auvergne-Rhône-Alpes,2021-03-07,100
271,Auvergne-Rhône-Alpes,2021-03-14,79
272,Auvergne-Rhône-Alpes,2021-03-21,69
273,Auvergne-Rhône-Alpes,2021-03-28,60
274,Auvergne-Rhône-Alpes,2021-04-04,82
275,Auvergne-Rhône-Alpes,2021-04-11,54
276,Auvergne-Rhône-Alpes,2021-04-18,31
277,Auvergne-Rhône-Alpes,2021-04-25,59
278,Auvergne-Rhône-Alpes,2021-05-02,56
279,Auvergne-Rhône-Alpes,2021-05-09,61
280,Auvergne-Rhône-Alpes,2021-05-16,67
281,Auvergne-Rhône-Alpes,2021-05-23,92
282,Auvergne-Rhône-Alpes,2021-05-30,71
283,Auvergne-Rhône-Alpes,2021-06-06,61
284,Auvergne-Rhône-Alpes,2021-06-13,84
285,Auvergne-Rhône-Alpes,2021-06-20,110
286,Auvergne-Rhône-Alpes,2021-06-27,89
287,Auvergne-Rhône-Alpes,2021-07-04,110
288,Auvergne-Rhône-Alpes,2021-07-11,125
289,Auvergne-Rhône-Alpes,2021-07-18,96
290,Auvergne-Rhône-Alpes,2021-07-25,100
291,Auvergne-Rhône-Alpes,2021-08-01,66
292,Auvergne-Rhône-Alpes,2021-08-08,90
293,Auvergne-Rhône-Alpes,2021-08-15,85
294,Auvergne-Rhône-Alpes,2021-08-22,81
295,Auvergne-Rhône-Alpes,2021-08-29,118
296,Auvergne-Rhône-Alpes,2021-09-05,116
297,Auvergne-Rhône-Alpes,2021-09-12,102
298,Auvergne-Rhône-Alpes,2021-09-19,110
299,Auvergne-Rhône-Alpes,2021-09-26,81
300,Auvergne-Rhône-Alpes,2021-10-03,92
301,Auvergne-Rhône-Alpes,2021-10-10,85
302,Auvergne-Rhône-Alpes,2021-10-17,134
303,Auvergne-Rhône-Alpes,2021-10-24,124
304,Auvergne-Rhône-Alpes,2021-10-31,118
305,Auvergne-Rhône-Alpes,2021-11-07,99
306,Auvergne-Rhône-Alpes,2021-11-14,78
307,Auvergne-Rhône-Alpes,2021-11-21,96
308,Auvergne-Rhône-Alpes,2021-11-28,116
309,Auvergne-Rhône-Alpes,2021-12-05,108
310,Auvergne-Rhône-Alpes,2021-12-12,96
311,Auvergne-Rhône-Alpes,2021-12-19,108
312,Auvergne-Rhône-Alpes,2021-12-26,117
313,Auvergne-Rhône-Alpes,2022-01-02,104
314,Bourgogne-Franche-Comté,2016-01-03,3
315,Bourgogne-Franche-Comté,2016-01-10,28
316,Bourgogne-Franche-Comté,2016-01-17,30
317,Bourgogne-Franche-Comté,2016-01-24,44
318,Bourgogne-Franche-Comté,2016-01-31,20
319,Bourgogne-Franche-Comté,2016-02-07,21
320,Bourgogne-Franche-Comté,2016-02-14,33
321,Bourgogne-Franche-Comté,2016-02-21,14
322,Bourgogne-Franche-Comté,2016-02-28,19
323,Bourgogne-Franche-Comté,2016-03-06,24
324,Bourgogne-Franche-Comté,2016-03-13,19
325,Bourgogne-Franche-Comté,2016-03-20,32
326,Bourgogne-Franche-Comté,2016-03-27,29
327,Bourgogne-Franche-Comté,2016-04-03,22
328,Bourgogne-Franche-Comté,2016-04-10,46
329,Bourgogne-Franche-Comté,2016-04-17,32
330,Bourgogne-Franche-Comté,2016-04-24,37
331,Bourgogne-Franche-Comté,2016-05-01,34
332,Bourgogne-Franche-Comté,2016-05-08,33
333,Bourgogne-Franche-Comté,2016-05-15,39
334,Bourgogne-Franche-Comté,2016-05-22,27
335,Bourgogne-Franche-Comté,2016-05-29,34
336,Bourgogne-Franche-Comté,2016-06-05,26
337,Bourgogne-Franche-Comté,2016-06-12,21
338,Bourgogne-Franche-Comté,2016-06-19,26
339,Bourgogne-Franche-Comté,2016-06-26,27
340,Bourgogne-Franche-Comté,2016-07-03,35
341,Bourgogne-Franche-Comté,2016-07-10,31
342,Bourgogne-Franche-Comté,2016-07-17,22
343,Bourgogne-Franche-Comté,2016-07-24,25
344,Bourgogne-Franche-Comté,2016-07-31,22
345,Bourgogne-Franche-Comté,2016-08-07,36
346,Bourgogne-Franche-Comté,2016-08-14,19
347,Bourgogne-Franche-Comté,2016-08-21,23
348,Bourgogne-Franche-Comté,2016-08-28,56
349,Bourgogne-Franche-Comté,2016-09-04,32
350,Bourgogne-Franche-Comté,2016-09-11,36
351,Bourgogne-Franche-Comté,2016-09-18,40
352,Bourgogne-Franche-Comté,2016-09-25,37
353,Bourgogne-Franche-Comté,2016-10-02,31
354,Bourgogne-Franche-Comté,2016-10-09,37
355,Bourgogne-Franche-Comté,2016-10-16,40
356,Bourgogne-Franche-Comté,2016-10-23,29
357,Bourgogne-Franche-Comté,2016-10-30,20
358,Bourgogne-Franche-Comté,2016-11-06,19
359,Bourgogne-Franche-Comté,2016-11-13,27
360,Bourgogne-Franche-Comté,2016-11-20,24
361,Bourgogne-Franche-Comté,2016-11-27,21
362,Bourgogne-Franche-Comté,2016-12-04,33
363,Bourgogne-Franche-Comté,2016-12-11,26
364,Bourgogne-Franche-Comté,2016-12-18,22
365,Bourgogne-Franche-Comté,2016-12-25,20
366,Bourgogne-Franche-Comté,2017-01-01,24
367,Bourgogne-Franche-Comté,2017-01-08,18
368,Bourgogne-Franche-Comté,2017-01-15,13
369,Bourgogne-Franche-Comté,2017-01-22,27
370,Bourgogne-Franche-Comté,2017-01-29,17
371,Bourgogne-Franche-Comté,2017-02-05,26
372,Bourgogne-Franche-Comté,2017-02-12,25
373,Bourgogne-Franche-Comté,2017-02-19,32
374,Bourgogne-Franche-Comté,2017-02-26,21
375,Bourgogne-Franche-Comté,2017-03-05,15
376,Bourgogne-Franche-Comté,2017-03-12,25
377,Bourgogne-Franche-Comté,2017-03-19,37
378,Bourgogne-Franche-Comté,2017-03-26,25
379,Bourgogne-Franche-Comté,2017-04-02,22
380,Bourgogne-Franche-Comté,2017-04-09,50
381,Bourgogne-Franche-Comté,2017-04-16,31
382,Bourgogne-Franche-Comté,2017-04-23,28
383,Bourgogne-Franche-Comté,2017-04-30,36
384,Bourgogne-Franche-Comté,2017-05-07,20
385,Bourgogne-Franche-Comté,2017-05-14,18
386,Bourgogne-Franche-Comté,2017-05-21,33
387,Bourgogne-Franche-Comté,2017-05-28,21
388,Bourgogne-Franche-Comté,2017-06-04,38
389,Bourgogne-Franche-Comté,2017-06-11,31
390,Bourgogne-Franche-Comté,2017-06-18,27
391,Bourgogne-Franche-Comté,2017-06-25,24
392,Bourgogne-Franche-Comté,2017-07-02,38
393,Bourgogne-Franche-Comté,2017-07-09,31
394,Bourgogne-Franche-Comté,2017-07-16,36
395,Bourgogne-Franche-Comté,2017-07-23,33
396,Bourgogne-Franche-Comté,2017-07-30,32
397,Bourgogne-Franche-Comté,2017-08-06,36
398,Bourgogne-Franche-Comté,2017-08-13,35
399,Bourgogne-Franche-Comté,2017-08-20,44
400,Bourgogne-Franche-Comté,2017-08-27,44
401,Bourgogne-Franche-Comté,2017-09-03,29
402,Bourgogne-Franche-Comté,2017-09-10,35
403,Bourgogne-Franche-Comté,2017-09-17,36
404,Bourgogne-Franche-Comté,2017-09-24,36
405,Bourgogne-Franche-Comté,2017-10-01,38
406,Bourgogne-Franche-Comté,2017-10-08,36
407,Bourgogne-Franche-Comté,2017-10-15,29
408,Bourgogne-Franche-Comté,2017-10-22,39
409,Bourgogne-Franche-Comté,2017-10-29,37
410,Bourgogne-Franche-Comté,2017-11-05,28
411,Bourgogne-Franche-Comté,2017-11-12,51
412,Bourgogne-Franche-Comté,2017-11-19,35
413,Bourgogne-Franche-Comté,2017-11-26,32
414,Bourgogne-Franche-Comté,2017-12-03,25
415,Bourgogne-Franche-Comté,2017-12-10,46
416,Bourgogne-Franche-Comté,2017-12-17,32
417,Bourgogne-Franche-Comté,2017-12-24,39
418,Bourgogne-Franche-Comté,2017-12-31,38
419,Bourgogne-Franche-Comté,2018-01-07,41
420,Bourgogne-Franche-Comté,2018-01-14,21
421,Bourgogne-Franche-Comté,2018-01-21,35
422,Bourgogne-Franche-Comté,2018-01-28,17
423,Bourgogne-Franche-Comté,2018-02-04,33
424,Bourgogne-Franche-Comté,2018-02-11,32
425,Bourgogne-Franche-Comté,2018-02-18,35
426,Bourgogne-Franche-Comté,2018-02-25,32
427,Bourgogne-Franche-Comté,2018-03-04,35
428,Bourgogne-Franche-Comté,2018-03-11,39
429,Bourgogne-Franche-Comté,2018-03-18,29
430,Bourgogne-Franche-Comté,2018-03-25,25
431,Bourgogne-Franche-Comté,2018-04-01,35
432,Bourgogne-Franche-Comté,2018-04-08,24
433,Bourgogne-Franche-Comté,2018-04-15,20
434,Bourgogne-Franche-Comté,2018-04-22,19
435,Bourgogne-Franche-Comté,2018-04-29,22
436,Bourgogne-Franche-Comté,2018-05-06,20
437,Bourgogne-Franche-Comté,2018-05-13,13
438,Bourgogne-Franche-Comté,2018-05-20,22
439,Bourgogne-Franche-Comté,2018-05-27,33
440,Bourgogne-Franche-Comté,2018-06-03,17
441,Bourgogne-Franche-Comté,2018-06-10,20
442,Bourgogne-Franche-Comté,2018-06-17,29
443,Bourgogne-Franche-Comté,2018-06-24,16
444,Bourgogne-Franche-Comté,2018-07-01,45
445,Bourgogne-Franche-Comté,2018-07-08,33
446,Bourgogne-Franche-Comté,2018-07-15,21
447,Bourgogne-Franche-Comté,2018-07-22,41
448,Bourgogne-Franche-Comté,2018-07-29,14
449,Bourgogne-Franche-Comté,2018-08-05,38
450,Bourgogne-Franche-Comté,2018-08-12,30
451,Bourgogne-Franche-Comté,2018-08-19,19
452,Bourgogne-Franche-Comté,2018-08-26,19
453,Bourgogne-Franche-Comté,2018-09-02,22
454,Bourgogne-Franche-Comté,2018-09-09,22
455,Bourgogne-Franche-Comté,2018-09-16,21
456,Bourgogne-Franche-Comté,2018-09-23,30
457,Bourgogne-Franche-Comté,2018-09-30,28
458,Bourgogne-Franche-Comté,2018-10-07,29
459,Bourgogne-Franche-Comté,2018-10-14,51
460,Bourgogne-Franche-Comté,2018-10-21,33
461,Bourgogne-Franche-Comté,2018-10-28,29
462,Bourgogne-Franche-Comté,2018-11-04,17
463,Bourgogne-Franche-Comté,2018-11-11,39
464,Bourgogne-Franche-Comté,2018-11-18,42
465,Bourgogne-Franche-Comté,2018-11-25,14
466,Bourgogne-Franche-Comté,2018-12-02,25
467,Bourgogne-Franche-Comté,2018-12-09,25
468,Bourgogne-Franche-Comté,2018-12-16,38
469,Bourgogne-Franche-Comté,2018-12-23,24
470,Bourgogne-Franche-Comté,2018-12-30,27
471,Bourgogne-Franche-Comté,2019-01-06,17
472,Bourgogne-Franche-Comté,2019-01-13,23
473,Bourgogne-Franche-Comté,2019-01-20,33
474,Bourgogne-Franche-Comté,2019-01-27,35
475,Bourgogne-Franche-Comté,2019-02-03,25
476,Bourgogne-Franche-Comté,2019-02-10,27
477,Bourgogne-Franche-Comté,2019-02-17,25
478,Bourgogne-Franche-Comté,2019-02-24,19
479,Bourgogne-Franche-Comté,2019-03-03,27
480,Bourgogne-Franche-Comté,2019-03-10,23
481,Bourgogne-Franche-Comté,2019-03-17,23
482,Bourgogne-Franche-Comté,2019-03-24,18
483,Bourgogne-Franche-Comté,2019-03-31,19
484,Bourgogne-Franche-Comté,2019-04-07,28
485,Bourgogne-Franche-Comté,2019-04-14,36
486,Bourgogne-Franche-Comté,2019-04-21,21
487,Bourgogne-Franche-Comté,2019-04-28,32
488,Bourgogne-Franche-Comté,2019-05-05,24
489,Bourgogne-Franche-Comté,2019-05-12,17
490,Bourgogne-Franche-Comté,2019-05-19,30
491,Bourgogne-Franche-Comté,2019-05-26,32
492,Bourgogne-Franche-Comté,2019-06-02,23
493,Bourgogne-Franche-Comté,2019-06-09,41
494,Bourgogne-Franche-Comté,2019-06-16,19
495,Bourgogne-Franche-Comté,2019-06-23,15
496,Bourgogne-Franche-Comté,2019-06-30,34
497,Bourgogne-Franche-Comté,2019-07-07,25
498,Bourgogne-Franche-Comté,2019-07-14,26
499,Bourgogne-Franche-Comté,2019-07-21,34
500,Bourgogne-Franche-Comté,2019-07-28,32
501,Bourgogne-Franche-Comté,2019-08-04,29
502,Bourgogne-Franche-Comté,2019-08-11,30
503,Bourgogne-Franche-Comté,2019-08-18,34
504,Bourgogne-Franche-Comté,2019-08-25,21
505,Bourgogne-Franche-Comté,2019-09-01,32
506,Bourgogne-Franche-Comté,2019-09-08,24
507,Bourgogne-Franche-Comté,2019-09-15,32
508,Bourgogne-Franche-Comté,2019-09-22,43
509,Bourgogne-Franche-Comté,2019-09-29,23
510,Bourgogne-Franche-Comté,2019-10-06,29
511,Bourgogne-Franche-Comté,2019-10-13,35
512,Bourgogne-Franche-Comté,2019-10-20,21
513,Bourgogne-Franche-Comté,2019-10-27,19
514,Bourgogne-Franche-Comté,2019-11-03,24
515,Bourgogne-Franche-Comté,2019-11-10,28
516,Bourgogne-Franche-Comté,2019-11-17,21
517,Bourgogne-Franche-Comté,2019-11-24,20
518,Bourgogne-Franche-Comté,2019-12-01,30
519,Bourgogne-Franche-Comté,2019-12-08,15
520,Bourgogne-Franche-Comté,2019-12-15,8
521,Bourgogne-Franche-Comté,2019-12-22,11
522,Bourgogne-Franche-Comté,2019-12-29,8
523,Bourgogne-Franche-Comté,2020-01-05,11
524,Bourgogne-Franche-Comté,2020-01-12,15
525,Bourgogne-Franche-Comté,2020-01-19,29
